timestamp,order_ref,item_name,station_id,event_type
1776687534,33CE81AC,custom pizza,STN-3,make_start
1776687619,33CE81AC,Sausage,STN-?,make_complete
1776687659,33CE81AC,Supreme,STN-?,make_complete
1776687698,33CE81AC,Custom Pizza,STN-?,make_complete
1776687752,29F7D188,Custom Pizza,STN-1,make_start
1776687752,29f7d188,cheese,STN-1,make_start
1776687752,29f7d188,Veggie,STN-3,make_start
1776687752,29f7d188,Pepperoni,STN-3,make_start
1776687837,ord_29f7d188,Custom Pizza,STN-?,make_complete
1776687837,ord_29f7d188,Cheese,STN-4,make_start
1776687856,29f7d188,Cheese,STN-?,make_complete
1776687856,29F7D188,Pepperoni,STN-1,make_start
1776687889,29f7d188,Veggie,STN-?,make_complete
1776687910,29f7d188,Pepperoni,STN-?,make_complete
1776687916,f46a4fea,Meat Lovers,STN-4,make_start
1776687929,29F7D188,Cheese,STN-?,make_complete
1776687950,29F7D188,Pepperoni,STN-?,make_complete
1776687980,f46a4fea,Meat Lovers,STN-?,make_complete
1776688108,ord_3578a956,Custom Pizza,STN-2,make_start
1776688108,3578A956,pepperoni,STN-3,make_start
1776688108,3578A956,Sausage,STN-3,make_start
1776688108,3578a956,custom pizza,STN-3,make_start
1776688193,3578a956,Custom Pizza,STN-?,make_complete
1776688193,3578a956,Veggie,STN-3,make_start
1776688214,ord_3578a956,Pepperoni,STN-?,make_complete
1776688214,ord_3578a956,Meat Lovers,STN-3,make_start
1776688236,ord_3578a956,Sausage,STN-?,make_complete
1776688236,9018EECC,Supreme,STN-4,make_start
1776688257,ord_3578a956,Custom Pizza,STN-?,make_complete
1776688257,9018eecc,Custom Pizza,STN-4,make_start
1776688291,3578A956,Veggie,STN-?,make_complete
1776688291,9018eecc,Veggie,STN-4,make_start
1776688318,3578a956,Meat Lovers,STN-?,make_complete
1776688318,ord_9018eecc,Meat Lovers,STN-1,make_start
1776688358,9018EECC,Supreme,STN-?,make_complete
1776688358,9018EECC,Custom Pizza,STN-4,make_start
1776688376,9018eecc,Custom Pizza,STN-?,make_complete
1776688376,ord_9018eecc,Custom Pizza,STN-2,make_start
1776688410,9018eecc,Veggie,STN-?,make_complete
1776688440,9018eecc,Meat Lovers,STN-?,make_complete
1776688461,ord_9018eecc,Custom Pizza,STN-?,make_complete
1776688482,a4fe256a,Custom Pizza,STN-2,make_start
1776688482,A4FE256A,Custom Pizza,STN-2,make_start
1776688482,A4FE256A,Custom Pizza,STN-2,make_start
1776688485,9018eecc,Custom Pizza,STN-?,make_complete
1776688519,a4fe256a,Custom Pizza,STN-?,make_complete
1776688558,ord_a4fe256a,Custom Pizza,STN-?,make_complete
1776688589,A4FE256A,Custom Pizza,STN-?,make_complete
1776688659,53DBD629,Meat Lovers,STN-1,make_start
1776688659,ord_53dbd629,Cheese,STN-2,make_start
1776688659,53DBD629,Supreme,STN-4,make_start
1776688659,53DBD629,Meat Lovers,STN-2,make_start
1776688781,53DBD629,Meat Lovers,STN-?,make_complete
1776688799,ord_53dbd629,Cheese,STN-?,make_complete
1776688799,448bf3a4,Sausage,STN-2,make_start
1776688799,448bf3a4,Pepperoni,STN-2,make_start
1776688839,53DBD629,Supreme,STN-?,make_complete
1776688839,448bf3a4,Custom Pizza,STN-4,make_start
1776688866,53dbd629,Meat Lovers,STN-?,make_complete
1776688866,ord_448bf3a4,Custom Pizza,STN-1,make_start
1776688887,ord_448bf3a4,Sausage,STN-?,make_complete
1776688887,ord_448bf3a4,Custom Pizza,STN-2,make_start
1776688909,448bf3a4,Pepperoni,STN-?,make_complete
1776688909,448bf3a4,Meat Lovers,STN-2,make_start
1776688948,e5513700,Supreme,STN-2,make_start
1776688972,ord_448bf3a4,Custom Pizza,STN-?,make_complete
1776688972,E5513700,Sausage,STN-1,make_start
1776689006,448BF3A4,Custom Pizza,STN-?,make_complete
1776689006,e5513700,custom pizza,STN-3,make_start
1776689036,448bf3a4,Meat Lovers,STN-?,make_complete
1776689036,E5513700,Meat Lovers,STN-1,make_start
1776689073,e5513700,Supreme,STN-?,make_complete
1776689073,E5513700,Custom Pizza,STN-3,make_start
1776689094,E5513700,Sausage,STN-?,make_complete
1776689134,e5513700,Custom Pizza,STN-?,make_complete
1776689164,E5513700,Meat Lovers,STN-?,make_complete
1776689176,ord_804bf883,Veggie,STN-4,make_start
1776689176,804BF883,custom pizza,STN-4,make_start
1776689176,ord_804bf883,Custom Pizza,STN-1,make_start
1776689189,ord_e5513700,Custom Pizza,STN-?,make_complete
1776689189,804bf883,sausage,STN-4,make_start
1776689222,804bf883,Veggie,STN-?,make_complete
1776689222,804BF883,Meat Lovers,STN-4,make_start
1776689244,804BF883,Custom Pizza,STN-?,make_complete
1776689244,804bf883,Pepperoni,STN-4,make_start
1776689271,804BF883,Custom Pizza,STN-?,make_complete
1776689292,804BF883,Sausage,STN-?,make_complete
1776689323,804BF883,Meat Lovers,STN-?,make_complete
1776689344,804BF883,Pepperoni,STN-?,make_complete
1776689365,2E5BB48E,Veggie,STN-4,make_start
1776689365,2E5BB48E,Veggie,STN-4,make_start
1776689487,78af8990,Pepperoni,STN-1,make_start
1776689487,78af8990,custom pizza,STN-2,make_start
1776689499,2e5bb48e,Veggie,STN-?,make_complete
1776689499,78AF8990,Supreme,STN-2,make_start
1776689533,2E5BB48E,Veggie,STN-?,make_complete
1776689533,78af8990,Supreme,STN-4,make_start
1776689551,78af8990,Pepperoni,STN-?,make_complete
1776689551,78AF8990,Cheese,STN-2,make_start
1776689579,78AF8990,Custom Pizza,STN-?,make_complete
1776689618,ord_78af8990,Supreme,STN-?,make_complete
1776689658,78AF8990,Supreme,STN-?,make_complete
1776689658,ord_bd768516,Cheese,STN-2,make_start
1776689676,78AF8990,Cheese,STN-?,make_complete
1776689694,bd768516,Cheese,STN-?,make_complete
1776689904,A8AD6EF2,Pepperoni,STN-3,make_start
1776689904,A8AD6EF2,cheese,STN-2,make_start
1776689904,ord_a8ad6ef2,Cheese,STN-4,make_start
1776689904,ord_a8ad6ef2,Custom Pizza,STN-2,make_start
1776689989,A8AD6EF2,Pepperoni,STN-?,make_complete
1776689989,a8ad6ef2,Veggie,STN-2,make_start
1776690008,A8AD6EF2,Cheese,STN-?,make_complete
1776690008,a8ad6ef2,Cheese,STN-3,make_start
1776690026,ord_a8ad6ef2,Cheese,STN-?,make_complete
1776690062,A8AD6EF2,Custom Pizza,STN-?,make_complete
1776690096,a8ad6ef2,Veggie,STN-?,make_complete
1776690111,a8ad6ef2,Cheese,STN-?,make_complete
1776690163,ord_e7387b9d,Custom Pizza,STN-2,make_start
1776690163,ord_e7387b9d,Meat Lovers,STN-1,make_start
1776690163,e7387b9d,Veggie,STN-2,make_start
1776690163,e7387b9d,Custom Pizza,STN-3,make_start
1776690309,E7387B9D,Custom Pizza,STN-?,make_complete
1776690309,E7387B9D,Meat Lovers,STN-1,make_start
1776690339,E7387B9D,Meat Lovers,STN-?,make_complete
1776690339,c6f2af89,Sausage,STN-3,make_start
1776690373,E7387B9D,Veggie,STN-?,make_complete
1776690406,ord_e7387b9d,Custom Pizza,STN-?,make_complete
1776690406,ghost_1648,Ghost Pizza,STN-0,make_complete
1776690437,E7387B9D,Meat Lovers,STN-?,make_complete
1776690458,C6F2AF89,Sausage,STN-?,make_complete
1776690489,A8340E63,Custom Pizza,STN-3,make_start
1776690489,A8340E63,supreme,STN-4,make_start
1776690489,a8340e63,Pepperoni,STN-4,make_start
1776690611,A8340E63,Custom Pizza,STN-?,make_complete
1776690644,ef0d0923,Cheese,STN-3,make_start
1776690644,ord_ef0d0923,Meat Lovers,STN-2,make_start
1776690650,a8340e63,Supreme,STN-?,make_complete
1776690650,ord_ef0d0923,Sausage,STN-2,make_start
1776690672,a8340e63,Pepperoni,STN-?,make_complete
1776690672,EF0D0923,supreme,STN-3,make_start
1776690690,EF0D0923,Cheese,STN-?,make_complete
1776690690,ef0d0923,Pepperoni,STN-1,make_start
1776690717,ef0d0923,Meat Lovers,STN-?,make_complete
1776690739,ef0d0923,Sausage,STN-?,make_complete
1776690739,ord_011cd6d6,Custom Pizza,STN-3,make_start
1776690778,EF0D0923,Supreme,STN-?,make_complete
1776690800,ef0d0923,Pepperoni,STN-?,make_complete
1776690833,011cd6d6,Custom Pizza,STN-?,make_complete
1776690982,E1920E90,Custom Pizza,STN-2,make_start
1776690982,e1920e90,Cheese,STN-1,make_start
1776690982,ord_e1920e90,Pepperoni,STN-2,make_start
1776690982,E1920E90,Pepperoni,STN-3,make_start
1776691116,E1920E90,Custom Pizza,STN-?,make_complete
1776691116,E1920E90,Custom Pizza,STN-1,make_start
1776691134,e1920e90,Cheese,STN-?,make_complete
1776691134,0F2E39C2,custom pizza,STN-2,make_start
1776691156,e1920e90,Pepperoni,STN-?,make_complete
1776691156,0F2E39C2,Meat Lovers,STN-3,make_start
1776691177,E1920E90,Pepperoni,STN-?,make_complete
1776691177,0f2e39c2,Veggie,STN-3,make_start
1776691211,e1920e90,Custom Pizza,STN-?,make_complete
1776691241,0F2E39C2,Custom Pizza,STN-?,make_complete
1776691271,ord_0f2e39c2,Meat Lovers,STN-?,make_complete
1776691305,0F2E39C2,Veggie,STN-?,make_complete
1776691335,93B0A2CC,Custom Pizza,STN-4,make_start
1776691335,93b0a2cc,Veggie,STN-4,make_start
1776691445,93B0A2CC,Custom Pizza,STN-?,make_complete
1776691478,93b0a2cc,Veggie,STN-?,make_complete
1776691539,7607AF3D,Pepperoni,STN-1,make_start
1776691539,ord_7607af3d,Custom Pizza,STN-1,make_start
1776691539,7607AF3D,Meat Lovers,STN-3,make_start
1776691539,7607AF3D,Custom Pizza,STN-1,make_start
1776691625,ord_7607af3d,Pepperoni,STN-?,make_complete
1776691643,ord_7607af3d,Custom Pizza,STN-?,make_complete
1776691674,7607af3d,Meat Lovers,STN-?,make_complete
1776691704,7607af3d,Custom Pizza,STN-?,make_complete
1776691775,d444ac55,Sausage,STN-2,make_start
1776691775,ord_d444ac55,Veggie,STN-1,make_start
1776691775,d444ac55,custom pizza,STN-2,make_start
1776691775,D444AC55,meat lovers,STN-1,make_start
1776691860,d444ac55,Sausage,STN-?,make_complete
1776691860,D444AC55,Custom Pizza,STN-1,make_start
1776691894,D444AC55,Veggie,STN-?,make_complete
1776691894,D444AC55,Veggie,STN-2,make_start
1776691930,d444ac55,Custom Pizza,STN-?,make_complete
1776691930,ghost_5934,Ghost Pizza,STN-0,make_complete
1776691961,d444ac55,Meat Lovers,STN-?,make_complete
1776691982,d444ac55,Custom Pizza,STN-?,make_complete
1776692015,D444AC55,Veggie,STN-?,make_complete
1776692037,ord_8068314e,Veggie,STN-2,make_start
1776692134,ord_b420274e,Pepperoni,STN-3,make_start
1776692171,ord_8068314e,Veggie,STN-?,make_complete
1776692193,b420274e,Pepperoni,STN-?,make_complete
1776692239,B1BD6BEB,Supreme,STN-2,make_start
1776692239,b1bd6beb,Veggie,STN-2,make_start
1776692239,B1BD6BEB,Supreme,STN-1,make_start
1776692239,ord_b1bd6beb,custom pizza,STN-2,make_start
1776692395,B1BD6BEB,Supreme,STN-?,make_complete
1776692395,b1bd6beb,Supreme,STN-4,make_start
1776692428,ord_b1bd6beb,Veggie,STN-?,make_complete
1776692434,67f061a6,Supreme,STN-3,make_start
1776692468,b1bd6beb,Supreme,STN-?,make_complete
1776692468,ord_67f061a6,pepperoni,STN-3,make_start
1776692495,ord_b1bd6beb,Custom Pizza,STN-?,make_complete
1776692495,67F061A6,custom pizza,STN-4,make_start
1776692535,B1BD6BEB,Supreme,STN-?,make_complete
1776692535,67F061A6,Veggie,STN-2,make_start
1776692574,ord_67f061a6,Supreme,STN-?,make_complete
1776692574,77d489cc,Custom Pizza,STN-1,make_start
1776692593,67F061A6,Pepperoni,STN-?,make_complete
1776692593,77D489CC,Pepperoni,STN-3,make_start
1776692630,67f061a6,Custom Pizza,STN-?,make_complete
1776692630,77D489CC,Veggie,STN-3,make_start
1776692663,67f061a6,Veggie,STN-?,make_complete
1776692663,77D489CC,Custom Pizza,STN-4,make_start
1776692700,77d489cc,Custom Pizza,STN-?,make_complete
1776692700,ord_77d489cc,veggie,STN-1,make_start
1776692721,77D489CC,Pepperoni,STN-?,make_complete
1776692721,6e9bfea1,Veggie,STN-2,make_start
1776692754,6E9BFEA1,Sausage,STN-2,make_start
1776692788,77d489cc,Custom Pizza,STN-?,make_complete
1776692788,ghost_5434,Ghost Pizza,STN-0,make_complete
1776692788,6e9bfea1,Pepperoni,STN-3,make_start
1776692821,77D489CC,Veggie,STN-?,make_complete
1776692837,C0DF6322,Pepperoni,STN-2,make_start
1776692855,ord_6e9bfea1,Veggie,STN-?,make_complete
1776692855,ord_c0df6322,Custom Pizza,STN-1,make_start
1776692876,6E9BFEA1,Sausage,STN-?,make_complete
1776692876,C0DF6322,cheese,STN-1,make_start
1776692897,c0df6322,Custom Pizza,STN-3,make_start
1776692919,C0DF6322,Pepperoni,STN-?,make_complete
1776692919,ord_c0df6322,Pepperoni,STN-2,make_start
1776692955,c0df6322,Custom Pizza,STN-?,make_complete
1776692955,c0df6322,Custom Pizza,STN-4,make_start
1776692973,c0df6322,Cheese,STN-?,make_complete
1776693007,ord_c0df6322,Custom Pizza,STN-?,make_complete
1776693028,C0DF6322,Pepperoni,STN-?,make_complete
1776693047,ord_c0df6322,Custom Pizza,STN-?,make_complete
1776693086,ord_23ab3afa,Meat Lovers,STN-4,make_start
1776693086,23AB3AFA,Meat Lovers,STN-4,make_start
1776693086,23AB3AFA,Veggie,STN-4,make_start
1776693086,23AB3AFA,Custom Pizza,STN-3,make_start
1776693208,23ab3afa,Meat Lovers,STN-?,make_complete
1776693238,23AB3AFA,Meat Lovers,STN-?,make_complete
1776693250,ord_64566a92,Custom Pizza,STN-4,make_start
1776693272,23AB3AFA,Veggie,STN-?,make_complete
1776693293,23AB3AFA,Custom Pizza,STN-?,make_complete
1776693311,64566a92,Custom Pizza,STN-?,make_complete
1776693442,03daed75,Custom Pizza,STN-4,make_start
1776693515,03DAED75,Custom Pizza,STN-?,make_complete
1776693545,30780b2a,cheese,STN-2,make_start
1776693618,30780b2a,Cheese,STN-?,make_complete
1776693798,6abd61a5,Meat Lovers,STN-2,make_start
1776693920,6ABD61A5,Meat Lovers,STN-?,make_complete
1776694593,355295EB,Custom Pizza,STN-3,make_start
1776694593,355295eb,pepperoni,STN-1,make_start
1776694593,355295eb,Sausage,STN-2,make_start
1776694691,ord_355295eb,Custom Pizza,STN-?,make_complete
1776694691,ord_355295eb,Supreme,STN-2,make_start
1776694719,355295EB,Pepperoni,STN-?,make_complete
1776694719,355295eb,Veggie,STN-3,make_start
1776694746,ord_355295eb,Sausage,STN-?,make_complete
1776694798,355295eb,Supreme,STN-?,make_complete
1776694843,355295eb,Veggie,STN-?,make_complete
1776695026,04995344,Meat Lovers,STN-1,make_start
1776695026,04995344,Veggie,STN-1,make_start
1776695026,04995344,Cheese,STN-1,make_start
1776695147,ord_04995344,Meat Lovers,STN-?,make_complete
1776695214,04995344,Cheese,STN-?,make_complete
1776695749,1D471E4B,cheese,STN-1,make_start
1776695749,ord_1d471e4b,sausage,STN-3,make_start
1776695749,1D471E4B,pepperoni,STN-1,make_start
1776695823,1d471e4b,Cheese,STN-?,make_complete
1776695823,1d471e4b,Supreme,STN-3,make_start
1776695850,1d471e4b,Sausage,STN-?,make_complete
1776695878,1D471E4B,Pepperoni,STN-?,make_complete
1776695930,1d471e4b,Supreme,STN-?,make_complete
1776696271,ord_af0e41a1,meat lovers,STN-2,make_start
1776696271,AF0E41A1,Custom Pizza,STN-3,make_start
1776696392,af0e41a1,Meat Lovers,STN-?,make_complete
1776696417,AF0E41A1,Custom Pizza,STN-?,make_complete
1776696946,6fa80495,Meat Lovers,STN-3,make_start
1776696946,6fa80495,Pepperoni,STN-1,make_start
1776697068,6FA80495,Meat Lovers,STN-?,make_complete
1776697095,6FA80495,Pepperoni,STN-?,make_complete
1776697597,e3b0ab8c,Veggie,STN-2,make_start
1776697597,e3b0ab8c,Veggie,STN-1,make_start
1776697597,E3B0AB8C,Custom Pizza,STN-1,make_start
1776697730,ord_e3b0ab8c,Veggie,STN-?,make_complete
1776697730,e3b0ab8c,Custom Pizza,STN-2,make_start
1776697773,E3B0AB8C,Veggie,STN-?,make_complete
1776697773,E3B0AB8C,Cheese,STN-3,make_start
1776697818,e3b0ab8c,Custom Pizza,STN-?,make_complete
1776697818,E3B0AB8C,Veggie,STN-1,make_start
1776697861,E3B0AB8C,Custom Pizza,STN-?,make_complete
1776697885,e3b0ab8c,Cheese,STN-?,make_complete
1776697931,ord_e3b0ab8c,Veggie,STN-?,make_complete
1776698323,196E9EB5,Supreme,STN-1,make_start
1776698482,196E9EB5,Supreme,STN-?,make_complete
1776698887,80D66DD3,Sausage,STN-2,make_start
1776698887,80D66DD3,Veggie,STN-1,make_start
1776698887,ord_80d66dd3,Pepperoni,STN-1,make_start
1776698972,80D66DD3,Sausage,STN-?,make_complete
1776698972,ord_80d66dd3,Sausage,STN-3,make_start
1776699018,80D66DD3,Veggie,STN-?,make_complete
1776699018,ord_80d66dd3,Veggie,STN-2,make_start
1776699045,80D66DD3,Pepperoni,STN-?,make_complete
1776699072,ord_80d66dd3,Sausage,STN-?,make_complete
1776699115,80d66dd3,Veggie,STN-?,make_complete
1776699395,23AA064E,Sausage,STN-1,make_start
1776699395,23aa064e,Custom Pizza,STN-2,make_start
1776699395,23AA064E,Veggie,STN-2,make_start
1776699481,23aa064e,Sausage,STN-?,make_complete
1776699481,23aa064e,Supreme,STN-2,make_start
1776699529,23AA064E,Custom Pizza,STN-?,make_complete
1776699529,23AA064E,Cheese,STN-1,make_start
1776699572,23AA064E,Veggie,STN-?,make_complete
1776699624,23aa064e,Supreme,STN-?,make_complete
1776699648,ord_23aa064e,Cheese,STN-?,make_complete
1776699986,521e72d0,Meat Lovers,STN-2,make_start
1776699986,521E72D0,Supreme,STN-2,make_start
1776699986,521e72d0,Veggie,STN-2,make_start
1776700107,521E72D0,Meat Lovers,STN-?,make_complete
1776700107,521E72D0,Supreme,STN-2,make_start
1776700159,521E72D0,Supreme,STN-?,make_complete
1776700159,521e72d0,veggie,STN-3,make_start
1776700205,ord_521e72d0,Veggie,STN-?,make_complete
1776700299,521E72D0,Veggie,STN-?,make_complete
1776700417,3dbbc9cd,Custom Pizza,STN-3,make_start
1776700417,3DBBC9CD,Custom Pizza,STN-2,make_start
1776700503,3DBBC9CD,Custom Pizza,STN-?,make_complete
1776700530,3DBBC9CD,Custom Pizza,STN-?,make_complete
1776701150,0cb74d0c,Supreme,STN-3,make_start
1776701150,ord_0cb74d0c,Meat Lovers,STN-3,make_start
1776701150,0CB74D0C,Pepperoni,STN-3,make_start
1776701309,0CB74D0C,Supreme,STN-?,make_complete
1776701348,0cb74d0c,Meat Lovers,STN-?,make_complete
1776701375,0cb74d0c,Pepperoni,STN-?,make_complete
1776701926,6AE358E6,Meat Lovers,STN-1,make_start
1776702048,6ae358e6,Meat Lovers,STN-?,make_complete
1776702547,c1565143,Meat Lovers,STN-1,make_start
1776702669,c1565143,Meat Lovers,STN-?,make_complete
1776702992,32979D9E,Pepperoni,STN-2,make_start
1776702992,32979D9E,Meat Lovers,STN-1,make_start
1776703077,ord_32979d9e,Pepperoni,STN-?,make_complete
1776703108,32979d9e,Meat Lovers,STN-?,make_complete
1776703193,ord_fea8ed6a,Pepperoni,STN-4,make_start
1776703193,FEA8ED6A,Meat Lovers,STN-2,make_start
1776703278,ord_fea8ed6a,Pepperoni,STN-?,make_complete
1776703309,fea8ed6a,Meat Lovers,STN-?,make_complete
1776703464,5b47bd45,Custom Pizza,STN-4,make_start
1776703585,5B47BD45,Custom Pizza,STN-?,make_complete
1776703738,ord_180f0e9b,Custom Pizza,STN-4,make_start
1776703738,180f0e9b,Supreme,STN-1,make_start
1776703738,ord_180f0e9b,Custom Pizza,STN-2,make_start
1776703811,180F0E9B,Custom Pizza,STN-?,make_complete
1776703851,180f0e9b,Supreme,STN-?,make_complete
